0.1996668332936563,0.1996668332936563,1.0792713369190192,-1.4713729168511307
0.39733866159012243,0.39733866159012243,1.175225164534527,-0.9534824663290565
0.5910404133226791,0.5910404133226791,0.5218044697744864,0.0663309515675517
0.778836684617301,0.778836684617301,-3.4128584183755315,2.697533002424354
0.958851077208406,0.958851077208406,-17.379093988407753,6.557787438032232
1.1292849467900707,1.1292849467900707,-14.316595471388933,1.6174320999944516
1.288435374475382,1.288435374475382,-10.90700202909753,-1.8371335835693374
1.4347121817990456,1.4347121817990456,-13.865015744086193,3.2820575961652345
1.5666538192549668,1.5666538192549668,-12.126324009962442,3.977331445917825
1.682941969615793,1.682941969615793,-5.676849598487094,0.7335597387345687
1.7824147201228708,1.7824147201228708,-4.952908842428656,1.2228816637439475
1.8640781719344526,1.8640781719344526,-10.02022842704143,2.3746433031411756
1.927116370834386,1.927116370834386,-16.7331170127207,4.282779913201245
1.9708994599769203,1.9708994599769203,-14.874192847577588,1.5615406557963052
1.994989973208109,1.994989973208109,-16.529643979109622,3.741339772439038
1.9991472060830102,1.9991472060830102,-16.438033645551016,9.179653764986758
1.9833296209049371,1.9833296209049371,-7.089276279387626,7.634011243604604
1.9476952617563903,1.9476952617563903,-6.404677933723546,6.770403031963012
1.892600175374829,1.892600175374829,-21.711886183837716,10.342301979604358
1.8185948536513634,1.8185948536513634,-17.683256190614877,2.610890124014373
1.7264187332977474,1.7264187332977474,-13.76589963259056,-1.8879701353120915
1.6169928076391802,1.6169928076391802,-19.645221814258374,7.644594958178287
1.4914104243534405,1.4914104243534405,-8.969509033549999,0.957641950070097
1.350926361102302,1.350926361102302,-3.6592149799661913,0.4816116862402222
1.1969442882079129,1.1969442882079129,-1.9672740730295968,1.0617595159942803
1.0310027436429283,1.0310027436429283,-2.8640055141162217,0.0856774166769888
0.8547597604676596,0.8547597604676596,-4.780983179306384,-0.6064525498574395
0.6699763003118102,0.6699763003118102,-10.440713446774323,3.4752026371301774
0.47849865842796485,0.47849865842796485,-6.198226745092213,-0.8907904136270451
0.2822400161197344,0.2822400161197344,-4.845688260540891,-3.249092394078988
0.08316132486658098,0.08316132486658098,-5.800253015950015,-2.833231620048753
-0.11674828685516017,-0.11674828685516017,-6.548504660658008,-1.6297412459742797
-0.3154913882864964,-0.3154913882864964,-4.788545952255053,-0.9127153196243758
-0.5110822040536624,-0.5110822040536624,-3.4588732821954076,-1.3093137820282474
-0.7015664553792397,-0.7015664553792397,-4.869222746789272,-2.631167964981463
-0.8850408865897049,-0.8850408865897049,-14.037958906969472,-9.282068571032445
-1.0596722818169868,-1.0596722818169868,-11.12716482336339,-2.635199724202507
-1.2237157818854378,-1.2237157818854378,-21.76716483609913,-0.7932200195643109
-1.3755323183679475,-1.3755323183679475,-16.041104741308686,-10.18000691573171
-1.5136049906158564,-1.5136049906158564,-6.1224476433825075,-9.203957199856282
-1.6365542221288205,-1.6365542221288205,-4.914472145685277,-7.129431048572903
-1.7431515448271764,-1.7431515448271764,-12.255435541395489,-15.630067638908102
-1.8323318734989098,-1.8323318734989098,-15.50802661160394,-9.896052977837932
-1.9032041477790322,-1.9032041477790322,-18.10266042091513,-2.26570851411826
-1.955060235330194,-1.955060235330194,-18.355751567246074,-12.654293514931126
-1.9873820072669288,-1.9873820072669288,-13.36769301484605,-4.899176009941328
-1.9998465151282017,-1.9998465151282017,-4.214828936461492,-6.527557948067261
-1.9923292176716814,-1.9923292176716814,-1.2167366017960188,-8.532134856621786
-1.964905225248665,-1.964905225248665,-5.815510386864819,-6.455244253374881
-1.917848549326277,-1.917848549326277,-14.914332795984127,-4.870278013001651
-1.851629364655465,-1.851629364655465,-16.53027561368317,-10.17256750052994
-1.7669093114403063,-1.7669093114403063,-20.211161386866983,-4.170144110865351
-1.6645348844478025,-1.6645348844478025,-13.470069971675597,-12.865949268195708
-1.5455289751119743,-1.5455289751119743,-4.972543178755584,-11.243764423418602
-1.4110806511407838,-1.4110806511407838,-0.25565231434868296,-4.874019694701265
-1.2625332757446432,-1.2625332757446432,-1.8684866242691243,-5.056182925216799
-1.1013710851952752,-1.1013710851952752,-9.262813716272941,-9.811361532254955
-0.9292043588275147,-0.9292043588275147,-25.541512305421787,-8.326946111349962
-0.747753329660472,-0.747753329660472,-12.18499484016767,-0.4816315263266995
-0.5588309963978517,-0.5588309963978517,-7.5170079276118,-1.5916109072452285
-0.36432500854419175,-0.36432500854419175,-8.95854279149309,-6.4823323854347095
-0.1661788056349928,-0.1661788056349928,-3.506532142232561,-2.2112945507916697
0.033627800968699426,0.033627800968699426,-4.717456246034143,0.906372946945762
0.23309840970098727,0.23309840970098727,-18.323711618941523,4.757361952921436
0.43023997617563103,0.43023997617563103,-11.88700181436772,0.2589689554469975
0.6230827270267557,0.6230827270267557,-8.169527336309903,-2.917808772839302
0.8096998412331966,0.8096998412331966,-10.007722071078339,-0.4220662284131809
0.9882267022772163,0.9882267022772163,-10.05196412648643,4.069308742558662
1.1568795287764004,1.1568795287764004,-7.691667818965176,-0.7396830222160148
1.3139731974375781,1.3139731974375781,-6.7659861305197815,-1.223504755844407
1.4579380802517519,1.4579380802517519,-4.878109470055312,2.8969199968187156
1.5873357276983062,1.5873357276983062,-6.377027910846346,4.0578407262809115
1.7008732412571288,1.7008732412571288,-15.638407611834618,-1.8459126188523536
1.7974161916232538,1.7974161916232538,-16.600447155478278,4.748574555586054
1.8759999535494778,1.8759999535494778,-18.7566043407728,6.580044830738361
1.9358393440629726,1.9358393440629726,-8.412569218729784,5.662852817911134
1.9763364677540007,1.9763364677540007,-0.5666903102008845,6.363873941529006
1.99708669074921,1.99708669074921,0.04810328516905882,6.558256473326427
1.997882683679544,1.997882683679544,-5.6148074069533065,6.132481983073811
1.9787164932467636,1.9787164932467636,-17.164510064440574,5.204313627618305
1.9397796216901726,1.9397796216901726,-18.12606438917432,7.673434813382032
1.8814611133595462,1.8814611133595462,-17.67160023495712,-1.454693476148826
